RAJ2000,DEJ2000,Flux_mJy,comment
145.710625,27.6735,51.4,
162.78858300000005,27.674167,73.6,
152.30925,27.675694,20.6,
163.946292,27.676417,17.6,
166.934458,27.676778,116.8,
133.699042,27.6785,16.2,
168.259125,27.678528000000004,101.7,
166.403542,27.680111,27.1,
167.464625,27.680611,142.8,
133.584292,27.682806,100.1,
167.444417,27.690944,18.3,
163.359958,27.691528,41.9,
158.73554199999995,27.699611,23.4,
139.057208,27.700778000000003,93.9,
172.305417,27.701083,22.7,
136.276625,27.702333000000007,43.3,
166.90620800000005,27.7025,33.2,
130.1175,27.703167,142.4,
162.411917,27.703333,19.2,
163.42125,27.7035,26.5,
153.773375,27.705111,17.9,
164.531833,27.7075,36.6,
166.699083,27.708611,92.4,
153.867292,27.711111,39.2,
132.60341699999998,27.712194,97.2,
148.949958,27.712306,112.2,
155.556167,27.712583,60.6,
171.099125,27.71275,26.0,
164.161292,27.713056,52.7,
143.75608300000005,27.717222,75.2,
125.098875,27.720778000000006,137.0,
125.997417,27.72225,22.5,
165.589875,27.723333,32.2,
166.706,27.724083,63.1,
131.763375,27.724528000000007,26.8,
147.640125,27.725083,132.0,
165.38820800000005,27.72525,25.0,
155.741625,27.725528000000004,22.2,
171.363708,27.726167,59.5,
140.515333,27.726639,74.2,
168.08425,27.731722,20.3,
149.3605,27.731889,24.0,
142.502708,27.732528,15.0,
156.239583,27.732721999999995,87.5,
137.352375,27.734167,117.6,
164.157792,27.736444,306.4,
148.064542,27.737333000000003,28.4,
131.775958,27.738000000000003,16.0,
157.269583,27.738417,21.1,
166.910042,27.738694,22.6,
130.98875,27.739194,91.3,
138.872833,27.739944,63.4,
159.271042,27.740028,131.6,
159.4055,27.741028000000004,193.5,
152.154625,27.743556,32.5,
152.016167,27.744639000000006,30.0,
149.109792,27.745583,23.2,
151.907958,27.745667,20.2,
159.81383300000005,27.749917,28.5,
159.372083,27.752028000000006,22.8,
129.82475,27.754111,19.5,
145.944083,27.756667,35.0,
163.576833,27.757861,31.4,
144.76904199999996,27.761028000000003,65.2,
144.95304199999995,27.763333000000006,44.5,
164.55675,27.766444,147.5,
141.257417,27.768806,26.3,
152.398167,27.770417,31.7,
145.929875,27.771944,18.1,
140.807167,27.772083,15.5,
164.982333,27.778333,39.7,
170.011125,27.781278000000004,24.9,
162.331083,27.781556,50.9,
145.288375,27.781972,15.9,
126.346208,27.783583,25.6,
127.077208,27.783972,17.9,
135.357667,27.786778,26.2,
139.816875,27.787111,18.3,
142.42125,27.787139,347.8,
139.04204199999998,27.787806,23.9,
150.81004199999995,27.789472,38.5,
158.61308300000005,27.796389,99.6,
131.545208,27.797167,20.3,
154.716,27.799556,31.5,
151.390042,27.800361,35.8,
159.83041699999995,27.802639000000006,20.0,
136.46633300000002,27.802861,77.8,
153.152792,27.804361,17.0,
136.266917,27.804778,180.0,
173.093958,27.809,166.2,
149.267333,27.812528000000004,39.8,
138.505125,27.813861,65.7,
155.458292,27.814611,68.2,
162.492708,27.816278000000004,178.4,
153.649417,27.817556,502.5,
174.22970800000004,27.822194,22.0,
136.732167,27.824222,32.6,
157.526167,27.824611,40.5,
172.525625,27.828639000000006,85.6,
128.51875,27.832528000000003,402.9,
160.666583,27.836944,66.9,
160.203542,27.838583,33.2,
158.069458,27.838972,36.7,
174.19925,27.840028000000004,79.0,
137.51679199999998,27.842167,78.1,
172.103917,27.8425,31.5,
142.965583,27.847361,55.2,
153.670167,27.849222,19.4,
148.66975,27.849389,81.3,
148.344583,27.85025,19.3,
139.441417,27.851333,32.4,
136.362167,27.856222,20.0,
125.805917,27.8575,16.3,
142.909,27.861083,55.3,
158.059458,27.866194,94.5,
174.210667,27.869194,18.3,
150.121792,27.870333,89.3,
141.631333,27.874333,34.8,
130.151833,27.875278,15.0,
154.500208,27.876833,25.1,
174.826292,27.877139,27.6,
173.31016699999995,27.877972,49.4,
128.081958,27.878889,499.8,
150.03120800000005,27.880194,326.3,
153.812208,27.880389,24.8,
135.992125,27.884611,100.8,
171.65620800000005,27.889611,23.6,
129.475417,27.890639,55.0,
139.650083,27.890889,53.3,
163.61325,27.891667,247.5,
145.92791699999995,27.893861,23.7,
167.302542,27.895833000000003,18.6,
129.898375,27.89725,15.3,
150.86375,27.89825,127.6,
169.746667,27.9025,223.8,
159.384,27.903861,64.6,
135.326417,27.9045,29.3,
166.753375,27.904833,33.5,
169.774167,27.906083,136.3,
169.313625,27.910722,53.6,
133.339833,27.912083000000006,84.4,
132.875708,27.916778000000004,40.3,
137.22579199999998,27.920528000000004,30.5,
169.71875,27.920861,162.9,
152.884917,27.922139,33.5,
137.265458,27.922944,47.3,
131.200333,27.928583000000003,15.7,
138.08670800000002,27.92975,227.1,
146.70066699999995,27.930667,19.1,
140.114708,27.93175,54.0,
146.486,27.931972,229.2,
157.740792,27.933111,716.0,
158.05825,27.936306,62.3,
144.144917,27.936833,110.9,
151.47829199999995,27.940972,24.8,
140.347083,27.941139,45.7,
162.705958,27.942028000000004,17.7,
133.54083300000002,27.946056,22.6,
166.7295,27.947556,32.4,
159.81870800000004,27.950167,19.0,
151.382125,27.952028,81.8,
165.559375,27.952583,235.8,
166.581083,27.953028000000003,323.1,
164.901125,27.95475,24.6,
125.533792,27.95825,16.5,
132.309417,27.958361,73.1,
174.89175,27.960889,117.0,
162.909417,27.963556,25.7,
174.11875,27.964222,27.1,
170.743583,27.967111,61.0,
167.070417,27.967389,82.6,
168.083042,27.970806,27.8,
148.06591699999996,27.972194,33.4,
141.688292,27.972639,101.6,
165.797,27.972639,274.1,
144.518792,27.974,26.0,
156.526083,27.9755,98.2,
140.769375,27.975611,37.8,
168.925625,27.977861,23.3,
145.09254199999995,27.978917,82.7,
144.751625,27.982167,31.5,
162.892042,27.983639,31.8,
143.657833,27.985778000000003,25.4,
151.58891699999995,27.986833,20.1,
158.053417,27.988472,76.5,
162.120917,27.9895,37.3,
142.714125,27.989556,15.0,
149.2495,27.989639,53.8,
137.781042,27.994194,75.5,
136.836292,27.994472,119.4,
151.507,28.001806,47.3,
152.00008300000005,28.001833,54.5,
163.596792,28.003889,59.2,
142.173292,28.004722,126.3,
155.78245800000005,28.006667,69.9,
167.057333,28.007917,16.6,
156.236917,28.008917,16.7,
148.578917,28.014806,18.0,
144.28129199999995,28.016056,25.8,
166.5915,28.017083000000003,71.7,
155.481292,28.018611,215.6,
155.82191699999996,28.018861,28.1,
127.581125,28.021083,36.2,
172.126833,28.022917,145.4,
151.98775,28.029722,27.2,
139.598875,28.033194,43.4,
147.743042,28.033611,159.0,
169.329583,28.038583000000006,248.6,
172.764042,28.04,20.1,
143.715875,28.042806,211.9,
138.884042,28.044444,17.1,
147.500458,28.047306,24.4,
169.694167,28.048278000000003,84.3,
155.862042,28.048583,22.7,
151.98079199999995,28.052778000000004,48.5,
140.771417,28.053611,60.2,
130.43525,28.0575,26.7,
127.019208,28.060528,18.7,
159.665375,28.06325,135.3,
126.548875,28.063417,95.9,
144.607583,28.064444,45.1,
147.729625,28.065611,100.5,
150.551583,28.067222,27.8,
170.063,28.069083000000006,158.2,
125.904875,28.074722,70.3,
174.319917,28.075972,22.2,
143.561542,28.0795,53.5,
167.28954199999995,28.080083,38.7,
133.856542,28.0815,43.5,
161.249417,28.082583000000003,31.7,
159.186,28.083167,33.2,
130.24045800000002,28.088917,126.8,
137.259,28.092556,43.4,
157.223625,28.093889,24.6,
151.5915,28.093889,53.5,
170.221958,28.095889,21.3,
152.32191699999996,28.096,72.2,
139.727625,28.097361,22.1,
159.235667,28.097917,50.8,
125.596292,28.099889,150.4,
138.328583,28.102861,16.7,
125.978625,28.106556,15.2,
145.93516699999995,28.115694,15.1,
163.671,28.116444,27.9,
141.274,28.118222,31.0,
173.243458,28.121583,161.4,
142.262292,28.122028000000004,104.5,
131.86545800000002,28.12525,26.2,
150.831958,28.12725,170.3,
149.937667,28.130083000000006,25.6,
164.567792,28.132,48.9,
139.528333,28.138083,15.1,
150.566542,28.139611,56.4,
140.339583,28.141278000000003,24.0,
171.393167,28.141611,20.2,
155.714917,28.143333,22.9,
130.42083300000002,28.144306,24.9,
173.77599999999995,28.144667,23.7,
166.61054199999995,28.145278,71.7,
170.98525,28.145694,16.4,
134.717375,28.146972,78.2,
132.836958,28.149833,17.4,
129.16104199999998,28.152611,44.0,
163.970375,28.152917,15.0,
173.214167,28.156167,33.3,
130.13708300000002,28.157083,66.2,
155.631333,28.158,52.6,
145.53120800000005,28.158139,29.8,
141.181958,28.158139,15.4,
140.46675,28.158889,61.6,
158.261542,28.159,32.4,
127.338292,28.160083,69.1,
171.69125,28.162361,57.8,
165.080833,28.167417,33.7,
161.41025,28.167972,112.7,
148.333375,28.170556,33.2,
170.40129199999996,28.171444,41.9,
144.71025,28.172194,58.7,
132.770917,28.172194,81.4,
170.377875,28.175028,75.6,
130.209458,28.176222,115.0,
163.152958,28.176639,31.1,
144.241,28.179444,19.6,
174.128875,28.184389000000003,57.6,
153.397875,28.188417,15.8,
162.400792,28.188889,102.7,
152.24058300000004,28.196306,35.4,
173.32204199999995,28.197694,35.2,
168.05891699999995,28.202528000000004,20.0,
146.14766699999996,28.202667,20.8,
166.786125,28.202917,17.4,
130.448083,28.204389000000006,20.0,
126.788083,28.204778000000005,38.1,
171.316292,28.206583,202.8,
151.749792,28.208917,201.8,
128.672958,28.210861,49.8,
166.53020800000004,28.213167,224.7,
151.734792,28.213944,211.0,
132.21200000000002,28.214556,15.5,
152.152458,28.216944,96.2,
146.558542,28.217222,24.1,
163.83770800000005,28.220667,416.5,
151.61641699999996,28.221639,74.3,
160.462125,28.221861,30.3,
139.5735,28.223056,42.5,
137.108125,28.22325,37.9,
172.604875,28.225222,15.1,
139.1755,28.226667,18.2,
166.203542,28.227,18.8,
142.358292,28.229111,24.2,
133.324333,28.230528000000003,67.5,
136.99504199999998,28.232389,17.2,
157.75233300000005,28.235139,15.6,
144.238125,28.235917,34.1,
173.717958,28.236056,91.7,
140.014833,28.236639,51.0,
172.278083,28.237556,30.7,
173.321375,28.244722,45.7,
168.105875,28.245778,18.9,
153.052167,28.253333,24.7,
141.508833,28.253722,50.1,
160.077458,28.254861,276.3,
140.96475,28.257528000000004,272.0,
153.505833,28.259306,22.0,
172.422292,28.260361,15.0,
129.12966699999998,28.262639,32.9,
139.74645800000002,28.263639,32.2,
128.500542,28.265,24.4,
157.416,28.265028000000004,37.6,
134.989667,28.266556,20.6,
171.46125,28.266667,21.6,
157.829625,28.2675,32.6,
141.766708,28.269361,15.5,
147.09604199999995,28.271056,28.9,
172.512542,28.271111,22.1,
151.535,28.271944,25.0,
154.474625,28.276,16.2,
146.520792,28.27775,32.7,
144.108417,28.278472,119.1,
174.894375,28.279528000000006,120.8,
166.591792,28.284083000000006,22.5,
157.675167,28.284306,56.3,
154.8965,28.294556,19.8,
164.624542,28.296306,87.7,
152.356875,28.299972,48.8,
139.807042,28.30075,26.3,
172.053625,28.30125,47.5,
156.244542,28.301889000000006,18.8,
158.051333,28.303,20.2,
150.68575,28.303222,16.9,
149.55525,28.305611,46.2,
135.32399999999998,28.306083,69.8,
146.566625,28.306667,41.1,
140.425625,28.306972,22.7,
162.11975,28.308806,30.6,
139.843958,28.314722,53.7,
146.140417,28.318056,17.8,
133.838375,28.318639,118.5,
149.741833,28.318806,50.6,
136.5735,28.319111,33.2,
171.20125,28.319444,223.8,
136.727792,28.321028,63.3,
146.416125,28.321444,28.7,
149.672417,28.324194,31.8,
151.201708,28.325972,113.4,
136.124542,28.326611,129.2,
141.189875,28.331889,23.6,
164.88466699999995,28.333806,211.4,
167.99633300000005,28.334194,36.2,
136.56854199999998,28.336806,28.9,
161.411375,28.340194,19.0,
174.46925,28.342417,63.5,
169.009083,28.353611,106.4,
172.97354199999995,28.358861,20.6,
131.657083,28.361111,84.1,
146.567917,28.364444,17.5,
162.263083,28.365278000000004,29.9,
155.70375,28.365722,72.0,
132.39058300000002,28.366194,84.3,
134.105917,28.368444,68.2,
132.46825,28.369306,65.9,
172.632708,28.373972,18.3,
174.39670800000005,28.375361,135.3,
151.40525,28.378778000000004,27.7,
152.905833,28.384361,59.8,
152.88695800000005,28.386806,59.9,
174.406667,28.389278000000004,175.4,
126.239208,28.392778000000003,19.7,
148.9395,28.394139000000006,24.5,
168.240083,28.394583,15.8,
171.507125,28.397306,106.4,
163.545292,28.398361,15.9,
164.193667,28.400778000000006,16.3,
129.26125,28.401333,31.0,
136.18745800000002,28.401917,21.3,
133.560958,28.402083,20.5,
164.12825,28.403222,61.2,
170.910583,28.411222,33.7,
155.231375,28.415917,21.1,
158.507125,28.417611,29.5,
145.250625,28.419083,26.2,
134.96175,28.419278,136.1,
128.79791699999998,28.421444,265.3,
165.417167,28.425722,24.5,
141.994542,28.426778,19.4,
157.02170800000005,28.429583,16.2,
160.72525,28.433417,43.2,
142.123208,28.439083,68.2,
127.153,28.446194,18.1,
164.71170800000004,28.450222,19.1,
168.12025,28.450556,35.0,
132.119292,28.453667,23.0,
135.77125,28.456694,45.6,
163.95425,28.456806,48.8,
137.69116699999998,28.457444,18.3,
155.65391699999995,28.462028000000004,22.4,
172.898458,28.462583,23.3,
169.74475,28.463861,74.6,
166.150375,28.466694,258.8,
158.2315,28.468389,21.8,
157.499125,28.468694,16.8,
163.217083,28.47075,16.8,
125.507,28.471222,68.8,
128.821625,28.473111,15.2,
154.023958,28.473139,171.7,
174.936875,28.477778000000004,24.6,
166.1375,28.480778000000004,40.5,
171.47833300000005,28.480972,20.4,
159.761792,28.481389,45.7,
157.3195,28.482139,121.9,
153.083375,28.484056,23.9,
153.262417,28.486194,641.7,
126.887708,28.487917,71.2,
145.3815,28.491611,15.2,
134.658792,28.491917,25.9,
147.14416699999995,28.492667,18.7,
151.647417,28.494194,59.5,
136.34870800000002,28.498806,29.9,
131.212417,28.501417,19.1,
141.085708,28.5025,23.1,
162.268583,28.503278,16.0,
154.537917,28.506528000000007,150.8,
163.086333,28.507333000000006,40.9,
131.256917,28.507972,27.6,
135.541333,28.511833000000006,31.8,
162.581917,28.513333000000006,610.9,
141.195375,28.515694,51.2,
172.525583,28.515861,60.4,
173.544917,28.518806,27.5,
147.552083,28.519917,27.5,
170.141,28.521722,23.7,
161.207833,28.5225,16.8,
169.287,28.523667,32.9,
171.123542,28.523972,23.5,
131.782083,28.527444,205.1,
149.214792,28.527944,77.6,
164.08404199999995,28.528444,34.6,
141.828917,28.528611,44.7,
172.534292,28.528806,43.7,
129.880458,28.531167,46.9,
172.573083,28.533,34.7,
138.173167,28.533278000000006,37.6,
125.951167,28.53375,25.3,
156.117083,28.534667,54.2,
132.584667,28.544361,49.9,
125.302417,28.545167,17.8,
173.51791699999995,28.545194,64.5,
170.289125,28.547278,25.2,
172.449833,28.552917,100.1,
152.786292,28.563389,17.4,
140.127667,28.5635,42.3,
168.785708,28.563611,55.6,
173.56591699999996,28.56475,57.5,
144.546208,28.565861,25.6,
133.02166699999998,28.566583,232.1,
145.758792,28.56675,299.4,
136.959708,28.571139,17.1,
166.158417,28.572806,27.2,
150.141542,28.572806,86.6,
142.378917,28.572889,16.9,
135.048583,28.574333000000006,40.1,
163.48775,28.574361,21.4,
125.2245,28.57575,21.9,
134.242167,28.577083,16.6,
151.359042,28.579528000000003,41.3,
143.434292,28.579639,15.3,
170.579042,28.58075,38.8,
131.416083,28.581028000000003,21.3,
164.030417,28.581528,35.7,
140.470292,28.58175,341.7,
127.4425,28.581861,16.8,
154.14420800000005,28.582833,43.6,
159.43270800000005,28.583139000000006,326.9,
168.56716699999996,28.583889000000006,205.4,
145.758625,28.587889,339.4,
145.47845800000005,28.588528000000004,38.5,
162.365833,28.590972,69.6,
151.771958,28.593333,21.9,
147.233583,28.596472,59.0,
133.055042,28.596778000000004,47.5,
136.0635,28.602417,80.8,
157.911667,28.603361,49.2,
135.141542,28.606889,94.6,
146.57695800000005,28.607556,99.8,
127.651,28.610722,48.6,
136.008625,28.612389,15.3,
125.502333,28.620722,36.4,
172.155167,28.620889,25.0,
133.057042,28.621139000000003,23.9,
162.219333,28.622222,15.1,
143.059375,28.624917,99.7,
157.404792,28.627611,53.7,
163.786,28.627778000000006,448.1,
155.882917,28.634,224.6,
149.119917,28.634444,19.5,
158.959625,28.6365,18.3,
135.74266699999998,28.640889,24.9,
155.90870800000005,28.642528,16.0,
161.890125,28.642861,21.4,
127.755,28.644417,18.4,
143.2485,28.645167,40.7,
139.84479199999998,28.645528,22.5,
162.934583,28.647306,50.2,
163.535792,28.649361,17.6,
137.787875,28.649778,28.4,
161.474125,28.650389,16.8,
147.333625,28.652306,15.3,
171.513833,28.655139,16.5,
167.69945800000005,28.658222,40.0,
167.402375,28.659333,19.6,
131.284458,28.662222,42.8,
139.073583,28.663111,19.7,
125.364,28.66375,32.4,
132.762708,28.665944,120.3,
152.514333,28.667222,20.9,
166.59508300000005,28.667472,30.3,
151.567208,28.668917,42.6,
141.18275,28.671056,19.4,
137.874458,28.671556,17.1,
132.9385,28.674361,36.4,
127.698333,28.677194,49.9,
165.549417,28.678056,45.0,
127.908167,28.680167,22.0,
151.91325,28.681833,23.7,
154.036125,28.684528000000004,19.9,
125.630333,28.686722,19.4,
148.862292,28.687972,27.5,
169.488708,28.689333,27.7,
130.24633300000002,28.690056,20.8,
142.996667,28.690111,30.5,
146.833667,28.69225,24.7,
172.500875,28.693139,15.2,
148.75483300000005,28.694611,54.5,
167.804792,28.696528000000004,40.9,
132.06616699999998,28.697,32.9,
129.628167,28.699972,21.6,
156.0445,28.703583,47.7,
158.09479199999996,28.7055,27.5,
137.575083,28.705833,31.4,
164.849167,28.711694,18.4,
153.028042,28.711944,69.6,
167.803792,28.711972,24.1,
133.638125,28.712361,40.0,
157.722833,28.713667,17.3,
156.726208,28.714806,94.9,
135.898417,28.715583,206.0,
144.877042,28.717611,26.4,
159.921167,28.719528000000004,21.6,
161.610042,28.723944,16.1,
140.66120800000002,28.7245,83.5,
168.506708,28.724556,35.2,
162.159583,28.725056,25.8,
145.021917,28.725167,24.5,
151.053042,28.725417,27.3,
143.463833,28.727806,15.3,
135.365958,28.727917,16.9,
168.197542,28.729083000000006,46.1,
130.193792,28.729611,129.1,
143.355208,28.730361,25.6,
145.03845800000005,28.731667,47.6,
160.765167,28.732528,15.5,
155.64675,28.735194,19.3,
145.596708,28.737028,21.5,
141.415125,28.739083,128.7,
153.362375,28.745111,163.4,
163.829833,28.748306,58.5,
168.79375,28.749417,38.6,
131.8265,28.750222,17.6,
139.070875,28.753306,15.3,
145.554625,28.753389,33.3,
151.742083,28.753889,70.6,
129.3705,28.75475,21.6,
168.041958,28.755278000000004,42.5,
130.36041699999998,28.75625,22.4,
134.2305,28.757944,65.7,
143.405417,28.759083,116.4,
168.770125,28.76375,16.8,
152.08175,28.764667,17.3,
145.84870800000004,28.769167,18.5,
145.433875,28.770472,29.0,
171.736375,28.770528,242.3,
129.897708,28.773722,91.8,
157.513583,28.774917,166.7,
130.398292,28.775417,36.9,
130.37866699999998,28.779083,25.8,
139.97225,28.77925,17.8,
174.8895,28.784472,29.6,
168.69354199999995,28.786194,28.4,
165.94125,28.787528,32.7,
131.375875,28.793222,48.1,
155.994417,28.797861,165.3,
174.51320800000005,28.798556,26.2,
151.839875,28.798667,36.1,
157.996208,28.799972,30.0,
